cfd_hardware	flight	auxin_biosynthesis	auxin_signaling	auxin_transport	auxin_response_genes	cytokinin_biosynthesis	cytokinin_signaling	ethylene_biosynthesis	ethylene_signaling	aba_biosynthesis	aba_signaling	ga_biosynthesis	ga_signaling	ja_biosynthesis	ja_signaling	sa_biosynthesis	sa_signaling	photosynthesis_light_reactions	calvin_cycle	starch_metabolism	sucrose_metabolism	glycolysis	trehalose_metabolism	cell_wall_biosynthesis	lignin_biosynthesis	oxidative_stress	heat_shock	dna_damage_response	gravitropism_signaling
BRIC	FLT	-0.1516562090996941	-0.2742310876630328	-0.28260390294636645	-0.1694026856017789	-0.24332237110063765	-0.2294534301755332	-0.2585093790022465	-0.2997477089691321	-0.27031334551655317	-0.33342064834707874	-0.2049599143608251	-0.33310035187541737	-0.32590445333156004	-0.29034291365845966	-0.3327176002007222	-0.3703203485633649	-0.0031036649737490206	-0.17014012124849953	-0.34897822736846046	-0.1621242205024075	-0.3464449561531298	-0.23567960943833793	-0.24855765693396073	-0.37560649142942565	-0.3012549072193395	-0.1640185398904862	-0.34904252428445515	-0.2273001800816753
BRIC	GC	-0.08709128081198751	-0.2526138826672175	-0.28762622831619555	-0.203565473050207	-0.15155339275538846	-0.17034498417485106	-0.20173537900145277	-0.24676289624908354	-0.18328377671480894	-0.24865406035183632	-0.19283074976352957	-0.2776986420703318	-0.305946416576976	-0.2134634590614771	-0.26343532286852384	-0.28460629364155554	-0.043441591578638285	-0.2193481933761231	-0.35234101879869334	-0.12922668965708137	-0.30310109957097764	-0.174812755790637	-0.22666552358068381	-0.3064889193763121	-0.26269281455748766	-0.18080815285708898	-0.30642106099749633	-0.18237271584274012
CARA	FLT	-0.05245880699872277	0.0796535809150744	0.2565910829982881	-0.1822873572869429	0.03390362708899937	0.06896958497247047	-0.0045620974964486714	0.14189003361178984	-0.18750826293334452	0.11562868080546537	0.02185310887638276	0.10152005460933963	-0.03289773857762818	-0.22519806450889787	-0.07464605448654991	0.41108724448213185	-0.20891832442914038	-0.6049143254470885	0.16462663851695866	-0.12246858451906961	0.17912859918671795	-0.06474021350542672	-0.002300095276790355	0.30141959245600103	0.1365779462446357	-0.1862903968475268	0.19393794370003586	0.12238639948444227
CARA	GC	-0.0316040789763886	0.02781794559759143	0.2383971714716257	-0.18237037301790693	0.03365202527253187	0.03642521783713827	-0.05898596788007403	0.1306265205402564	-0.1666505445878486	0.08280712535179055	-0.044063931951136434	0.18453474036816145	-0.07458247506833658	-0.23770383442796192	-0.11040162412824919	0.3794943871289949	-0.15760312337729296	-0.580157250292589	0.16037198066703603	-0.17069991291391615	0.16739521937338506	-0.06290606656692391	-0.027949782808579564	0.3261348566619533	0.07134918529173734	-0.31578759897355485	0.25286319594944234	0.05632132886741381
VEGGIE	FLT	0.3684601019726616	0.8050302349285156	0.67541377533314	0.6451479787279562	0.5841243800313874	0.5930938393839853	0.6878664198344483	0.8089500201287386	0.8129988854234937	0.8782684496387804	0.5553494534580542	0.829814088363087	1.0134710439849013	0.8978285980787397	0.9366715514181262	0.8126869050055748	0.2262290720474814	0.981190505067333	1.017108674705025	0.5203205750873972	0.9191682806190844	0.6587951944747034	0.674416457274885	0.8069704238132137	0.89036092299169	0.7635915611168879	0.886774358441403	0.5776530956238862
VEGGIE	GC	0.4338108351516284	0.8029878209767447	0.873316659301167	0.7500622864502884	0.6245513899509588	0.611550683702504	0.8101142852316785	0.763769640669108	0.812643747632809	0.8462718327938211	0.7299538285110092	0.9517870614898029	1.0494640932157049	0.9523217091489978	1.0581086053189197	0.8175263646048598	0.11981812478548456	0.9084847102892156	1.0265730656506578	0.5658754659875409	0.9454964538028904	0.7112638097443053	0.860741099795476	1.0169509893081978	0.7688536130887921	0.5959739159196131	0.9435120611680131	0.6208976143442858
