Endodermis	Trichoblast	Columella	Phloem Pole Pericycle	Metaphloem & Companion Cell	Cortex	Lateral Root Cap	Atrichoblast	Xylem Pole Pericycle	Procambium	Protoxylem	Metaxylem	Protophloem	full_sample_id	flight	hardware	cfd_hardware	organ	osd_id	ecotype
0.22735804608755703	0.0	0.0246960216488367	0.11115537241180301	0.0	0.05065477656017837	0.35116009699226747	0.1656271001275239	0.0	0.0	0.06934858617183343	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_GC_Rep1_R1-GC-C1	GC	BRIC	BRIC	whole_seedling	OSD-37	WS
0.22961951600605118	0.0	0.024827564756710316	0.11185499523730509	0.0	0.05120405499109006	0.3561220410243947	0.15731751579572673	0.0	0.0	0.06905431218872192	0.0	0.0	OSD-37__Atha_Ler-0_sl-pool_GC_Rep1_R1-GC-C2	GC	BRIC	BRIC	whole_seedling	OSD-37	Ler-0
0.23578179491644152	0.0	0.02878637537436258	0.11563993079138793	0.0	0.02537259240601766	0.3463314213477133	0.16401300917087372	0.0	0.0	0.08407487599320326	0.0	0.0	OSD-37__Atha_Cvi-0_sl-pool_GC_Rep1_R1-GC-C3	GC	BRIC	BRIC	whole_seedling	OSD-37	Cvi-0
0.24011334598590103	0.0	0.04265121190723558	0.11255167340058472	0.0	0.02325204747270482	0.32829597667968563	0.19042713124195426	0.0	0.0	0.06270861331193388	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_GC_Rep2_R1-GC-C4	GC	BRIC	BRIC	whole_seedling	OSD-37	WS
0.23426904760867073	0.0	0.015187506647912312	0.10919320113145493	0.0	0.025607504261590003	0.3662519206502442	0.1805218885082851	0.0	0.0	0.06896893119184261	0.0	0.0	OSD-37__Atha_Ler-0_sl-pool_GC_Rep2_R1-GC-C5	GC	BRIC	BRIC	whole_seedling	OSD-37	Ler-0
0.2336115055138634	0.0	0.03817091666572543	0.11266325624328308	0.0	0.03288534234814216	0.34481553354177397	0.17693018736298236	0.0	0.0	0.060923258324229686	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_GC_Rep3_R1-GC-D1	GC	BRIC	BRIC	whole_seedling	OSD-37	WS
0.23647751103540485	0.0	0.02372208568723521	0.1099558511948305	0.0	0.03679372463733896	0.3492846683500914	0.17199375149477975	0.0	0.0	0.07177240760031924	0.0	0.0	OSD-37__Atha_Cvi-0_sl-pool_GC_Rep2_R1-GC-D2	GC	BRIC	BRIC	whole_seedling	OSD-37	Cvi-0
0.23136225475203553	0.0	0.008992743024810845	0.10540511204960226	0.0	0.047056376833805806	0.35820592512470545	0.17736016152717135	0.0	0.0	0.07161742668786882	0.0	0.0	OSD-37__Atha_Ler-0_sl-pool_GC_Rep3_R1-GC-D3	GC	BRIC	BRIC	whole_seedling	OSD-37	Ler-0
0.23169746819654888	0.0	0.04578024514979293	0.11920186823695252	0.0	0.022181451992008674	0.32859217733726026	0.1827156173164046	0.0	0.0	0.06983117177103218	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_GC_Rep4_R1-GC-D4	GC	BRIC	BRIC	whole_seedling	OSD-37	WS
0.22769525981254776	0.0	0.026081491078985376	0.11120131414134769	0.0	0.025015286655597064	0.36237537269078385	0.17673207777716515	0.0	0.0	0.07089919784357303	0.0	0.0	OSD-37__Atha_Cvi-0_sl-pool_GC_Rep3_R1-GC-D5	GC	BRIC	BRIC	whole_seedling	OSD-37	Cvi-0
0.19543431369309655	0.0	0.028053870690842603	0.09302066241193283	0.0	0.11472267152340516	0.3759163155962039	0.08781079749519458	0.03307558824245157	0.0	0.07196578034687276	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_FLT_Rep5_R2-FL-C1	FLT	BRIC	BRIC	whole_seedling	OSD-37	WS
0.19298096338643553	0.0	0.010553906358968728	0.10382538790993012	0.0	0.08421645821276032	0.3933089756722891	0.12323396695111942	0.017252758039190515	0.0	0.07462758346930637	0.0	0.0	OSD-37__Atha_Ler-0_sl-pool_FLT_Rep4_R2-FL-C2	FLT	BRIC	BRIC	whole_seedling	OSD-37	Ler-0
0.1953067049680906	0.0	0.01901823519772618	0.09000963112507467	0.0	0.09900994518575977	0.3919736873436454	0.09737233198115694	0.03224234273659168	0.0	0.07506712146195475	0.0	0.0	OSD-37__Atha_Cvi-0_sl-pool_FLT_Rep4_R2-FL-C3	FLT	BRIC	BRIC	whole_seedling	OSD-37	Cvi-0
0.19633646670442842	0.0	0.08133853050986131	0.10630398727544554	0.0	0.10182524773037463	0.3084563768965542	0.11990359494028344	0.03449510024664807	0.0	0.05134069569640441	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_FLT_Rep6_R2-FL-C4	FLT	BRIC	BRIC	whole_seedling	OSD-37	WS
0.19154222290752876	0.0	0.025780741717610852	0.08384053539130348	0.0	0.0988449676150006	0.3841886122115859	0.10842361424975036	0.039137778783521864	0.0	0.06824152712369824	0.0	0.0	OSD-37__Atha_Ler-0_sl-pool_FLT_Rep5_R2-FL-C5	FLT	BRIC	BRIC	whole_seedling	OSD-37	Ler-0
0.2118377379261859	0.0	0.054533351112021934	0.11023873663215301	0.0	0.0900185529892968	0.3348877194965187	0.1186670861535126	0.01674870416975629	0.0	0.06306811152055469	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_FLT_Rep7_R2-FL-D1	FLT	BRIC	BRIC	whole_seedling	OSD-37	WS
0.2087648126848525	0.0	0.0	0.09869350257999333	0.0	0.08827948917122116	0.3952889837440113	0.1066533044657509	0.020841374062194166	0.0	0.08147853329197663	0.0	0.0	OSD-37__Atha_Cvi-0_sl-pool_FLT_Rep5_R2-FL-D2	FLT	BRIC	BRIC	whole_seedling	OSD-37	Cvi-0
0.18962094671064927	0.0	0.048933451055112966	0.09901044727114859	0.0	0.10923139214160645	0.3845813010554902	0.09099006087256688	0.004803524479757213	0.0	0.0728288764136685	0.0	0.0	OSD-37__Atha_Ler-0_sl-pool_FLT_Rep6_R2-FL-D3	FLT	BRIC	BRIC	whole_seedling	OSD-37	Ler-0
0.2248063368534716	0.0	0.08319060833733948	0.0837062881538906	0.0	0.05854522796468719	0.28425706698031344	0.17083674769528942	0.052701652662470344	0.0	0.0419560713525379	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_FLT_Rep8_R2-FL-D4	FLT	BRIC	BRIC	whole_seedling	OSD-37	WS
0.19908395055961658	0.0	0.00869927828826086	0.11148782050495003	0.0	0.08641366538720752	0.4079672022556864	0.09820915652561872	0.013656978046300661	0.0	0.07448194843235927	0.0	0.0	OSD-37__Atha_Cvi-0_sl-pool_FLT_Rep6_R2-FL-D5	FLT	BRIC	BRIC	whole_seedling	OSD-37	Cvi-0
0.2140641841429445	0.0	0.01822085675222029	0.11161243659248658	0.0	0.06426767419279102	0.36342482196885173	0.15464630365740384	0.005735183270134968	0.0	0.0680285394231671	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_GC_Rep5_R2-GC-C1	GC	BRIC	BRIC	whole_seedling	OSD-37	WS
0.20646104958725092	0.0	0.0004559893139737596	0.09819059218339751	0.0	0.07952460424552237	0.40347806710347656	0.12444477927394693	0.01423961143911739	0.0	0.07320530685331457	0.0	0.0	OSD-37__Atha_Ler-0_sl-pool_GC_Rep4_R2-GC-C2	GC	BRIC	BRIC	whole_seedling	OSD-37	Ler-0
0.2264631507833582	0.0	0.025359848141410617	0.1201496064146762	0.0	0.028398265962921995	0.3560500301902994	0.1571297527762844	0.0	0.0	0.08644934573104918	0.0	0.0	OSD-37__Atha_Cvi-0_sl-pool_GC_Rep4_R2-GC-C3	GC	BRIC	BRIC	whole_seedling	OSD-37	Cvi-0
0.22058684904419554	0.0	0.02976492691936251	0.11662924209418647	0.0	0.042388783109283595	0.3584410538073164	0.17109643917965256	0.0	0.0	0.06109270584600296	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_GC_Rep6_R2-GC-C4	GC	BRIC	BRIC	whole_seedling	OSD-37	WS
0.22706655075855262	0.0	0.009894236369178012	0.11201641503119039	0.0	0.0258209918136204	0.37558045222328273	0.1772675350698468	0.0	0.0	0.07235381873432897	0.0	0.0	OSD-37__Atha_Ler-0_sl-pool_GC_Rep5_R2-GC-C5	GC	BRIC	BRIC	whole_seedling	OSD-37	Ler-0
0.22965479214995727	0.0	0.028640707290980085	0.11419853189750198	0.0	0.03350361853331703	0.36010252419404987	0.17104851830425763	0.0	0.0	0.06285130762993614	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_GC_Rep7_R2-GC-D1	GC	BRIC	BRIC	whole_seedling	OSD-37	WS
0.2249444503480103	0.0	0.008694935910846075	0.11111409416330306	0.0	0.04998250290881779	0.3759846934831911	0.15697274270517467	0.0	0.0	0.07230658048065709	0.0	0.0	OSD-37__Atha_Cvi-0_sl-pool_GC_Rep5_R2-GC-D2	GC	BRIC	BRIC	whole_seedling	OSD-37	Cvi-0
0.20395097469228568	0.0	0.0	0.09428068819109887	0.0	0.07285053854930816	0.3807726894248409	0.1558970395124669	0.024031913043187712	0.0	0.06821615658681171	0.0	0.0	OSD-37__Atha_Ler-0_sl-pool_GC_Rep6_R2-GC-D3	GC	BRIC	BRIC	whole_seedling	OSD-37	Ler-0
0.2253245861174549	0.0	0.026373939742546655	0.12124149380064914	0.0	0.015258043128293916	0.36317820422644476	0.18050836090578815	0.0	0.0	0.06811537207882251	0.0	0.0	OSD-37__Atha_Ws-2_sl-pool_GC_Rep8_R2-GC-D4	GC	BRIC	BRIC	whole_seedling	OSD-37	WS
0.2165313822486263	0.0	0.02085148670250919	0.11677508141040063	0.0	0.03574429555519309	0.37342380369002076	0.16777800663720346	0.0	0.0	0.06889594375604655	0.0	0.0	OSD-37__Atha_Cvi-0_sl-pool_GC_Rep6_R2-GC-D5	GC	BRIC	BRIC	whole_seedling	OSD-37	Cvi-0
0.20007688065390897	0.0	0.09097368338693838	0.10941519360948222	0.0	0.065817591939585	0.3129997130733024	0.15173219323546241	0.0	0.0	0.0689847441013206	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_FLT_Rep1_R1-FL-A1	FLT	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.2063183894090108	0.0	0.07646038371738142	0.10416535579598789	0.0	0.06306299310504464	0.32945145104275925	0.15307196756132796	0.0	0.0	0.0674694593684881	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4	FLT	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.20658262949519274	0.0	0.06696117825137665	0.10900396714359266	0.0	0.0665748376118055	0.3468560118768143	0.13580566675033018	0.0	0.0	0.06821570887088799	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1	FLT	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.19755282455807782	0.0	0.07340493821462875	0.10884943949263912	0.0	0.06770015769686245	0.33579495224017025	0.14853984481402238	0.0	0.0	0.06815784298359918	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4	FLT	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.2355576434963871	0.0	0.06287852189939662	0.10438810167307923	0.0	0.041109777409270805	0.32108207419610557	0.17087342854534512	0.0	0.0	0.06411045278041538	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1	GC	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.21047286258218967	0.0	0.05587958526485525	0.10804274077345741	0.0	0.06933217530612358	0.3434264813057823	0.14434007033892907	0.0	0.0	0.06850608442866277	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4	GC	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.21802444302970017	0.0	0.05605193779274198	0.10282240927750572	0.0	0.06774691356807876	0.3417198240315543	0.14997153051738396	0.0	0.0	0.06366294178303511	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1	GC	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.2125653533116411	0.0	0.0641249328525	0.10411506723452922	0.0	0.08110933880581275	0.3372238914491119	0.13712565594480866	0.0	0.0	0.06373576040159654	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4	GC	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.19902226439083456	0.0	0.09140907616851231	0.11204080476288028	0.0	0.06638333404402144	0.31312521304923574	0.15181604078290278	0.0	0.0	0.06620326680161291	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1	FLT	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.2016792798281461	0.0	0.06995003636077265	0.10668737184258574	0.0	0.06844787515371548	0.33762534973618813	0.14982447310124825	0.0	0.0	0.0657856139773436	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4	FLT	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.19099198185532604	0.0	0.08549128683000778	0.10408689042164834	0.0	0.09121057274521403	0.342848751903439	0.11765884264589116	0.0	0.0	0.06771167359847365	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1	FLT	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.17731048212963657	0.0	0.07015686609221124	0.10817730502419003	0.0	0.09491114869543937	0.3557173560990907	0.11548042952621618	0.0	0.0	0.07824641243321598	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4	FLT	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.21328131318512641	0.0	0.05013479436939361	0.10926565343666866	0.0	0.07748116956628305	0.34334726390183623	0.149351382222495	0.0	0.0	0.05713842331819703	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1	GC	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.20121312299064603	0.0	0.04494469923732732	0.10844105565069008	0.0	0.08777209716685566	0.3627837303605489	0.1248264991007648	0.0	0.0	0.07001879549316725	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4	GC	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.21535626652135326	0.0	0.05625224161927314	0.11062011993284049	0.0	0.058653877606819387	0.3398790102038825	0.15565301612399038	0.0	0.0	0.0635854679918408	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1	GC	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.2328518868600902	0.0	0.052989659205810384	0.09827256519075547	0.0	0.07336059539267599	0.3377520030685391	0.14219236731561624	0.0	0.0	0.06258092296651269	0.0	0.0	OSD-37__Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4	GC	BRIC	BRIC	whole_seedling	OSD-37	Col-0
0.2088758274378399	0.0	0.0	0.0535342106914601	0.0	0.0	0.4297048555942499	0.08173543942757897	0.0808326632696607	0.0	0.09422789874209929	0.051089104837111085	0.0	OSD-120__Atha_Col-0_root_GC_Alight_Rep1_GSM2493759_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.1871941472161317	0.0	0.0	0.031248773774375734	0.0	0.0	0.385188251236894	0.12083261173219172	0.11681513266759866	0.0	0.12184593775681515	0.036875145615993005	0.0	OSD-120__Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.18954728335209164	0.0	0.0	0.04395532728264391	0.0	0.0	0.46069751346316073	0.02078526173271427	0.10958108327910278	0.0	0.06317559970547783	0.11225793118480884	0.0	OSD-120__Atha_Ws_root_GC_Alight_Rep1_GSM2493762_Day13	GC	CARA	CARA	root	OSD-120	WS
0.19982989891800107	0.0	0.0	0.045295558616382216	0.0	0.0	0.3895726572907642	0.1464463600038933	0.08694547092662122	0.0	0.11418628888973613	0.017723765354601816	0.0	OSD-120__Atha_Ws_root_GC_Alight_Rep2_GSM2493763_Day13	GC	CARA	CARA	root	OSD-120	WS
0.2064386061845529	0.0	0.0	0.05909761174037316	0.0	0.0	0.42802408768693484	0.0532196661699551	0.09896914974687668	0.0	0.12834334798021654	0.025907530491090822	0.0	OSD-120__Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day13	GC	CARA	CARA	root	OSD-120	WS
0.18760064527865544	0.0	0.0	0.06849403674930776	0.0	0.0	0.4619296435709659	0.027743109748493946	0.076122919914915	0.0	0.11902832556745069	0.059081319170211415	0.0	OSD-120__Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.2142887291194591	0.0	0.0	0.09901722745461693	0.0	0.0	0.399212190439305	0.14088351636399452	0.031952537985152234	0.0	0.11464579863747235	0.0	0.0	OSD-120__Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.19044741189511974	0.0	0.0	0.059344049743243095	0.0	0.0	0.390654732701402	0.12516589990192947	0.09664018240907338	0.0	0.12044182572653402	0.017305897622698324	0.0	OSD-120__Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.19165890982208955	0.0	0.0	0.043598141089919454	0.0	0.0	0.43684255500227487	0.05875653354112563	0.07038373300336984	0.0	0.12120599853142168	0.077554129009799	0.0	OSD-120__Atha_Col-0_root_GC_dark_Rep1_GSM2493768_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.1854098174248463	0.0	0.0	0.04533984626311381	0.0	0.0	0.44411548182721056	0.018797103333153153	0.0948856335990838	0.0	0.10002393796109844	0.11142817959149401	0.0	OSD-120__Atha_Col-0_root_GC_dark_Rep2_GSM2493769_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.1890074103237398	0.0	0.0	0.06373717917790973	0.0	0.0	0.4081630332410196	0.0971184678687705	0.06753833545425	0.0	0.138653899459344	0.03578167447496634	0.0	OSD-120__Atha_Col-0_root_GC_dark_Rep3_GSM2493770_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.2086208713840538	0.0	0.0	0.0	0.0	0.0	0.4809826282628324	0.007794656111110026	0.09523620042182133	0.0	0.07730777255689274	0.13005787126328966	0.0	OSD-120__Atha_Ws_root_GC_dark_Rep1_GSM2493771_Day13	GC	CARA	CARA	root	OSD-120	WS
0.17906689399723882	0.0	0.0	0.01516688327681928	0.0	0.0	0.4482913077040766	0.02550024094217598	0.12235024383283193	0.0	0.11064494910820849	0.09897948113864884	0.0	OSD-120__Atha_Ws_root_GC_dark_Rep2_GSM2493772_Day13	GC	CARA	CARA	root	OSD-120	WS
0.17422362777098285	0.0	0.0	0.020314011960978467	0.0	0.0	0.4540954648845827	0.05094072421481209	0.12579095479384728	0.0	0.1239091319262703	0.05072608444852636	0.0	OSD-120__Atha_Ws_root_GC_dark_Rep3_GSM2493773_Day13	GC	CARA	CARA	root	OSD-120	WS
0.20272487624359392	0.0	0.0	0.06948170570106535	0.0	0.0	0.3774479807034331	0.14041727917155075	0.055321225403917845	0.0	0.111354303716162	0.043252629060276965	0.0	OSD-120__Atha_Col-0-PhyD_root_GC_dark_Rep1_GSM2493774_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.21158452589884758	0.0	0.0	0.0147668574709312	0.0	0.0	0.424429177581762	0.09675437700573083	0.08642073137586304	0.0	0.10339605979433761	0.06264827087252764	0.0	OSD-120__Atha_Col-0-PhyD_root_GC_dark_Rep2_GSM2493775_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.22200514871985313	0.0	0.0	0.02131182823778524	0.0	0.0	0.4430579208346947	0.03986603009176237	0.09735754495823667	0.0	0.12796974332555802	0.048431783832109825	0.0	OSD-120__Atha_Col-0-PhyD_root_GC_dark_Rep3_GSM2493776_Day13	GC	CARA	CARA	root	OSD-120	Col-0
0.2041201014428787	0.0	0.0	0.05245678308998262	0.0	0.0	0.445305680383242	0.10015083580988011	0.0523666230050684	0.0	0.10353228138981722	0.042067694879130896	0.0	OSD-120__Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day13	FLT	CARA	CARA	root	OSD-120	Col-0
0.19400657127895785	0.0	0.0	0.06760544067553027	0.0	0.0	0.42116096927409935	0.10636424629411947	0.0542688395611113	0.0	0.11672640714403545	0.039867525772146264	0.0	OSD-120__Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day13	FLT	CARA	CARA	root	OSD-120	Col-0
0.1955020599666929	0.0	0.0	0.06748921883761455	0.0	0.0	0.42762169703296693	0.13873424514620847	0.05588733937314899	0.0	0.11076772514732773	0.003997714496040514	0.0	OSD-120__Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day13	FLT	CARA	CARA	root	OSD-120	Col-0
0.1976845150036583	0.0	0.0	0.036011456236646165	0.0	0.0	0.4188124763636973	0.10422705770823881	0.08992761488163624	0.0	0.11286552210846576	0.040471357697657334	0.0	OSD-120__Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day13	FLT	CARA	CARA	root	OSD-120	WS
0.19335165920716518	0.0	0.0	0.05432108248130092	0.0	0.0	0.39499091325071284	0.09870055338899977	0.09353919358546216	0.0	0.12816112381411604	0.03693547427224306	0.0	OSD-120__Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day13	FLT	CARA	CARA	root	OSD-120	WS
0.1938078533346992	0.0	0.0	0.04501467293765902	0.0	0.0	0.41030158887646795	0.10645769517870664	0.0881633221709824	0.0	0.11927532738856807	0.03697954011291673	0.0	OSD-120__Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day13	FLT	CARA	CARA	root	OSD-120	WS
0.19509022454437552	0.0	0.0	0.04957585328181831	0.0	0.0	0.4101104605748241	0.12170279250586186	0.09378682401156736	0.0	0.11240486442188988	0.017328980659662978	0.0	OSD-120__Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day13	FLT	CARA	CARA	root	OSD-120	Col-0
0.2355728754866063	0.0	0.0	0.03525514579008411	0.0	0.0	0.41895383959219934	0.11647514137487554	0.0976429360819846	0.0	0.08575036755883741	0.010349694115412738	0.0	OSD-120__Atha_Col-0-PhyD_root_FLT_Alight_Rep2_GSM2493784_Day13	FLT	CARA	CARA	root	OSD-120	Col-0
0.20159469049856035	0.0	0.0	0.0767399680815602	0.0	0.0	0.41224640132301393	0.13142931934858454	0.053654361688618306	0.0	0.1161356554080333	0.008199603651629405	0.0	OSD-120__Atha_Col-0-PhyD_root_FLT_Alight_Rep3_GSM2493785_Day13	FLT	CARA	CARA	root	OSD-120	Col-0
0.20469121678230165	0.0	0.0	0.040317149324895954	0.0	0.0	0.4268031252742047	0.1480472213704916	0.05268744762653841	0.0	0.09512048824838294	0.03233335137318466	0.0	OSD-120__Atha_Col-0_root_FLT_dark_Rep1_GSM2493786_Day13	FLT	CARA	CARA	root	OSD-120	Col-0
0.22084731783966838	0.0	0.0	0.027924369667700333	0.0	0.0	0.43597878664281964	0.05798799373450084	0.06733496771572925	0.0	0.08901542478234285	0.10091113961723883	0.0	OSD-120__Atha_Col-0_root_FLT_dark_Rep2_GSM2493787_Day13	FLT	CARA	CARA	root	OSD-120	Col-0
0.19538769372245268	0.0	0.0	0.05006118330488132	0.0	0.0	0.4512052344984074	0.10509839582894222	0.06713573961770779	0.0	0.10279109053586437	0.02832066249174416	0.0	OSD-120__Atha_Col-0_root_FLT_dark_Rep3_GSM2493788_Day13	FLT	CARA	CARA	root	OSD-120	Col-0
0.20876886367508896	0.0	0.0	0.0	0.0	0.0	0.4459146352612121	0.07420748880861185	0.08661606540481648	0.0	0.07527706171497586	0.10921588513529487	0.0	OSD-120__Atha_Ws_root_FLT_dark_Rep1_GSM2493789_Day13	FLT	CARA	CARA	root	OSD-120	WS
0.21039039288818284	0.0	0.0	0.04503234638590716	0.0	0.0	0.3886082155561738	0.09473191036197248	0.09083059170492981	0.0	0.1051941295888112	0.06521241351402288	0.0	OSD-120__Atha_Ws_root_FLT_dark_Rep2_GSM2493790_Day13	FLT	CARA	CARA	root	OSD-120	WS
