logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_id	contrast	model
7.46323443086388	1.84709462221629	13.7361532974233	1.66400876927708e-33	3.06458004596903e-29	65.1322611028579	AT5G23410	FLT_BRIC_vs_CARA	factorial
8.3260032272521	2.29584539260954	13.6921865964847	2.40803052368604e-33	3.06458004596903e-29	64.7687526905633	AT2G04378	FLT_BRIC_vs_CARA	factorial
-10.0424297092775	-2.15857352125879	-13.5088233926346	1.12166422367747e-32	7.58241354393022e-29	59.5575974566806	AT2G13950	FLT_BRIC_vs_CARA	factorial
7.15834852008592	2.01350557441155	13.5016046514901	1.19159447513931e-32	7.58241354393022e-29	63.2152879063756	AT4G14905	FLT_BRIC_vs_CARA	factorial
-10.3629979490926	-1.72746522252467	-13.1939736578256	1.557495022404e-31	7.92858416104982e-28	58.371052021095	AT3G20950	FLT_BRIC_vs_CARA	factorial
-10.1594182852402	-1.23231114502141	-12.9354668005402	1.33530285392526e-30	5.66457725682661e-27	56.4441496538213	AT5G54060	FLT_BRIC_vs_CARA	factorial
7.40667729287958	3.21002455156027	12.4536898553076	7.10104101257374e-29	2.58203995561485e-25	54.7647179026864	AT3G47350	FLT_BRIC_vs_CARA	factorial
7.25722006019799	1.75127677351527	12.081498825615	1.48311315937531e-27	4.71870990569747e-24	51.8024214908806	AT3G46845	FLT_BRIC_vs_CARA	factorial
7.10469593992649	1.73570074381234	11.9338270836154	4.91240810230532e-27	1.37383107626435e-23	50.5683176769189	AT2G41440	FLT_BRIC_vs_CARA	factorial
-7.96344826082585	-2.41728076851599	-11.9221892903283	5.39752122054119e-27	1.37383107626435e-23	46.2315940210992	AT4G08640	FLT_BRIC_vs_CARA	factorial
-12.3459621927636	5.35397610719826	-11.8872599040664	7.15929121364914e-27	1.5812019675223e-23	49.5956871252541	AT5G10770	FLT_BRIC_vs_CARA	factorial
-9.42384942181768	-2.2527044503669	-11.8822573488167	7.4546904530969e-27	1.5812019675223e-23	47.0331916986409	AT1G19890	FLT_BRIC_vs_CARA	factorial
6.93830709142612	2.47698950671422	11.7776182909636	1.73439863212622e-26	3.39581910642375e-23	49.3118864680648	AT3G43740	FLT_BRIC_vs_CARA	factorial
6.82085581502834	2.70503821275807	11.7088299969136	3.01728265182692e-26	5.48563538121076e-23	48.773025438341	AT5G51620	FLT_BRIC_vs_CARA	factorial
-12.8593670575912	1.63073322267284	-11.6960784950287	3.34301374615926e-26	5.6726485920661e-23	46.5902657570326	AT2G19910	FLT_BRIC_vs_CARA	factorial
-6.91937367357229	-2.37471404891485	-11.6338873892356	5.50851962881914e-26	8.76302188202085e-23	43.7729244428904	AT1G34040|AT1G34060	FLT_BRIC_vs_CARA	factorial
7.07887237724536	2.51940806388407	11.5956467008257	7.48511885801494e-26	1.12069841348855e-22	47.9098633002736	AT5G05060	FLT_BRIC_vs_CARA	factorial
-9.42139378649695	-1.62789006021895	-11.5528263105292	1.05468723214301e-25	1.49138633998533e-22	45.7353271243065	AT3G28780	FLT_BRIC_vs_CARA	factorial
-7.14632369889438	-2.38702058553117	-11.4024988092592	3.50232536760779e-25	4.69182566219584e-22	42.1776863370588	AT3G54700|AT2G38940	FLT_BRIC_vs_CARA	factorial
-8.58422655685937	-1.77708916591014	-11.3864895796954	3.97847860298134e-25	4.86179953276676e-22	44.9732214651887	AT2G36550	FLT_BRIC_vs_CARA	factorial
-6.73987767778516	-2.29374392100029	-11.3854597096934	4.01122815338475e-25	4.86179953276676e-22	42.0618672702413	AT4G03175|AT2G40120	FLT_BRIC_vs_CARA	factorial
7.04188438739818	1.09310987301485	11.3775616759964	4.27147103726845e-25	4.94189783234517e-22	46.2062813835725	AT1G52347	FLT_BRIC_vs_CARA	factorial
-6.66169392005434	-2.38168523742574	-11.3281620760669	6.32658638419358e-25	7.00133057551649e-22	41.6656828642025	AT1G11460|AT1G11450	FLT_BRIC_vs_CARA	factorial
-7.01320647840522	-2.37397604326577	-11.3128585114254	7.14431553840077e-25	7.57684430828812e-22	41.5616446384378	AT3G45650|AT3G45660	FLT_BRIC_vs_CARA	factorial
-6.96585653112999	-2.36343679289586	-11.3008440652482	7.85935215530607e-25	8.00176361636022e-22	41.4807470300534	AT3G45080|AT3G45070	FLT_BRIC_vs_CARA	factorial
-6.45955568778564	-2.42687448008768	-11.1872322674557	1.9332629109144e-24	1.83525049534969e-21	40.6974714288193	AT1G17450|AT1G59077|AT1G58766|AT1G59453	FLT_BRIC_vs_CARA	factorial
6.23597398423695	2.13373118419362	11.1863501309573	1.94679461652622e-24	1.83525049534969e-21	44.7110330968609	AT3G47680	FLT_BRIC_vs_CARA	factorial
-6.7578762570824	-2.26694253718176	-11.1721325179898	2.17836176937386e-24	1.98020864699546e-21	40.6006155816947	AT4G08520|AT3G09800	FLT_BRIC_vs_CARA	factorial
-9.64391219303807	-1.61558812599667	-11.1616508952763	2.36645673040539e-24	2.07701459168995e-21	42.9042539308638	AT3G22940	FLT_BRIC_vs_CARA	factorial
-6.38666695821999	-2.46852698202526	-11.123740910454	3.19212479287732e-24	2.62335837433546e-21	40.26410684412	AT1G43320	FLT_BRIC_vs_CARA	factorial
-6.41839439258683	-2.42684374950707	-11.1236240300779	3.19506972083445e-24	2.62335837433546e-21	40.2624582374779	AT5G63470|AT3G48590	FLT_BRIC_vs_CARA	factorial
7.25458673674396	1.22691381783358	11.0781189111901	4.57375629839673e-24	3.63799434572163e-21	43.8917681582768	AT2G09795	FLT_BRIC_vs_CARA	factorial
-6.24462476063433	-2.51782358048485	-11.0653062095956	5.05933559745901e-24	3.90228087764013e-21	39.8624468141034	AT5G28160|AT5G28180	FLT_BRIC_vs_CARA	factorial
-6.32599859219936	-2.47740881884129	-11.0494872863119	5.73017315125684e-24	4.25727611854662e-21	39.7568233516122	AT1G51240|AT1G51250	FLT_BRIC_vs_CARA	factorial
-6.26907489987024	-2.48040132813209	-11.0445480673211	5.95724304155219e-24	4.25727611854662e-21	39.7205991688063	AT3G01450|AT3G18530	FLT_BRIC_vs_CARA	factorial
-7.07261300292447	-2.3830330319861	-11.0431870845044	6.02137037943183e-24	4.25727611854662e-21	39.7242607210713	AT5G50690|AT5G50590	FLT_BRIC_vs_CARA	factorial
-6.30568169806738	-2.48540932783356	-11.0392570643546	6.21042936718517e-24	4.27227185629633e-21	39.6863447441654	AT1G32020	FLT_BRIC_vs_CARA	factorial
-6.33316325317705	-2.49179887245826	-11.0296747717178	6.69653307711779e-24	4.48544358978629e-21	39.6200494859483	AT3G46840|AT3G46850	FLT_BRIC_vs_CARA	factorial
-6.40198112902939	-2.4464943001307	-11.0037338800558	8.21096821187295e-24	5.35881471530262e-21	39.4489932626876	AT3G44180	FLT_BRIC_vs_CARA	factorial
-16.8445330162197	-0.257687058296309	-10.999067596909	8.51751672436244e-24	5.41990882962993e-21	41.4584926347041	AT1G45191	FLT_BRIC_vs_CARA	factorial
-6.35627896882534	-2.46917066275725	-10.9874569630723	9.33060745585457e-24	5.42027701300405e-21	39.3349040935899	AT1G24380|AT2G13760	FLT_BRIC_vs_CARA	factorial
-8.49579267484719	-2.29951061115155	-10.9848438174797	9.52400202328448e-24	5.42027701300405e-21	40.2108426946141	AT5G49250	FLT_BRIC_vs_CARA	factorial
-6.78087031218863	-2.3069896886263	-10.9845872533675	9.54320366518776e-24	5.42027701300405e-21	39.3235247873624	AT1G63390|AT1G62600	FLT_BRIC_vs_CARA	factorial
