logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_id	contrast	model
-7.66559697811306	6.35124340404415	-7.94961055655429	3.98494334798461e-14	1.01428763036252e-09	21.4334441783917	AT2G15960	CFD_g_bl	cfd_covariate
-6.93813880425	4.51783497212639	-7.83409380903037	8.56043710054713e-14	1.08944402760113e-09	20.6559526703528	AT1G06460	CFD_g_bl	cfd_covariate
-10.1040900302343	1.92958184052897	-7.66472463739153	2.5932593445726e-13	2.03347453222542e-09	19.2645977835898	AT2G43920	CFD_g_bl	cfd_covariate
-2.60899441593442	4.97870877341774	-7.63253990966621	3.19565400106144e-13	2.03347453222542e-09	19.4544025992884	AT4G35600	CFD_g_bl	cfd_covariate
-4.64776538774006	5.61906189896221	-7.58057684973128	4.47201889616452e-13	2.27652593928151e-09	19.1352824377716	AT3G26580	CFD_g_bl	cfd_covariate
-2.43370204722955	5.44211139486822	-7.49667138917683	7.67017243796705e-13	3.25381498439292e-09	18.6216043291628	AT1G61900	CFD_g_bl	cfd_covariate
-5.29909743508202	4.25887516348207	-7.41457122686309	1.29546873343995e-12	4.14172595770294e-09	18.1099977717771	AT5G21930	CFD_g_bl	cfd_covariate
-7.37286512478411	3.57864387531873	-7.41380906428515	1.30176433668422e-12	4.14172595770294e-09	18.0557816416887	AT1G03400	CFD_g_bl	cfd_covariate
-3.68826161697707	5.54105147146687	-7.26977514278065	3.23491940981355e-12	9.14871152644269e-09	17.2508176083218	AT1G10020	CFD_g_bl	cfd_covariate
-8.44597520984435	4.15332679169068	-7.25146339527708	3.62874839063408e-12	9.23625327868093e-09	17.1151595884935	AT2G28630	CFD_g_bl	cfd_covariate
-6.54911310240363	4.74939197028565	-7.19487248540283	5.16915403333281e-12	1.19609525100382e-08	16.7632162565799	AT2G39400	CFD_g_bl	cfd_covariate
-4.27179325088183	4.23275588885399	-7.15431300979817	6.65361174159395e-12	1.41128649715659e-08	16.567911243229	AT5G61010	CFD_g_bl	cfd_covariate
-4.72006139921939	4.39158049989177	-7.06625837245904	1.14722677963855e-11	2.20940053699475e-08	16.0251708040661	AT4G39780	CFD_g_bl	cfd_covariate
-12.4243832501086	2.17970727706857	-7.05159349941891	1.25562571223602e-11	2.20940053699475e-08	15.7746210756675	AT1G67980	CFD_g_bl	cfd_covariate
2.57728871839593	2.79173127774928	7.04569101162127	1.30204722645351e-11	2.20940053699475e-08	15.9164678206087	AT2G43240	CFD_g_bl	cfd_covariate
3.89368402704256	5.00725559291403	7.02857587344243	1.44641748421349e-11	2.30097901410537e-08	15.8296495310515	AT4G34860	CFD_g_bl	cfd_covariate
-5.27541855731174	7.95855995392906	-6.91348489535852	2.92024688133203e-11	4.3722966982673e-08	15.1895854585015	AT4G30270	CFD_g_bl	cfd_covariate
-4.36940384814291	4.38785833238931	-6.88939752476045	3.37943440796698e-11	4.66299258973225e-08	15.0192300228077	AT5G07770	CFD_g_bl	cfd_covariate
-2.51496165096519	4.85391393879041	-6.88122015671651	3.55092391053555e-11	4.66299258973225e-08	14.9759465983348	AT3G57990	CFD_g_bl	cfd_covariate
-3.66652148074718	2.529934499712	-6.86228551677155	3.98153995458867e-11	4.66299258973225e-08	14.8347530996994	AT4G22305	CFD_g_bl	cfd_covariate
-3.94824234989906	7.12607201668899	-6.86062217732265	4.02173455494592e-11	4.66299258973225e-08	14.8759147798316	AT2G15890	CFD_g_bl	cfd_covariate
-10.6955561175399	3.26737417825777	-6.86026561905096	4.03040258413977e-11	4.66299258973225e-08	14.8056546194699	AT4G19520	CFD_g_bl	cfd_covariate
-11.0964617863172	2.13687082073592	-6.76861140406953	6.9917784064126e-11	7.73746677297477e-08	14.2108196761445	AT3G24140	CFD_g_bl	cfd_covariate
-3.37099392142455	3.64908129938327	-6.75076310732971	7.77888035411931e-11	7.96124781860386e-08	14.2279697728927	AT5G05090	CFD_g_bl	cfd_covariate
-8.78370020844444	3.18915872138794	-6.74988965180614	7.81955743783038e-11	7.96124781860386e-08	14.1775269320217	AT1G77210	CFD_g_bl	cfd_covariate
-6.28086554080184	4.71576162777709	-6.66758712055113	1.27555061629767e-10	1.24871499371633e-07	13.7512721582853	AT5G53490	CFD_g_bl	cfd_covariate
-3.18129348917142	5.18029727399546	-6.64363100681941	1.46964901655676e-10	1.38544357105256e-07	13.6269267911043	AT3G19553	CFD_g_bl	cfd_covariate
-3.24348907991039	4.98480106736851	-6.58275410863791	2.10299686085929e-10	1.91169925355184e-07	13.2862973982301	AT1G19400	CFD_g_bl	cfd_covariate
-4.74061549767286	4.20743347503088	-6.57359062250849	2.21910026589633e-10	1.94737767551885e-07	13.237513123172	AT4G33980	CFD_g_bl	cfd_covariate
-6.55343859640341	2.65164921675816	-6.56783171707515	2.29526304426062e-10	1.94737767551885e-07	13.1476469238297	AT2G25200	CFD_g_bl	cfd_covariate
-3.48440090945269	4.61924884641301	-6.53855008914757	2.72401670439844e-10	2.18842694888403e-07	13.0426814801658	AT1G70100	CFD_g_bl	cfd_covariate
3.4816066284002	4.22732191616834	6.53684126631263	2.75133235234704e-10	2.18842694888403e-07	13.0349869648423	AT5G66440	CFD_g_bl	cfd_covariate
-2.96546435941495	5.97121493462848	-6.51530943757631	3.11943283202485e-10	2.36812358300978e-07	12.9185269126334	AT3G07470	CFD_g_bl	cfd_covariate
-6.5501485766924	4.42082069052923	-6.51291015818251	3.16332855939703e-10	2.36812358300978e-07	12.8547700818415	AT1G71030	CFD_g_bl	cfd_covariate
-3.03244892543551	6.16478284036459	-6.49492512352137	3.5122445782924e-10	2.55420460717933e-07	12.804573132049	AT4G08850	CFD_g_bl	cfd_covariate
-9.07197665015969	2.61002693887401	-6.48828508669709	3.65038599213068e-10	2.58092429604729e-07	12.7173791930742	AT3G26180	CFD_g_bl	cfd_covariate
-4.27227896371617	2.69909802022638	-6.46473356893277	4.18471289314207e-10	2.81758797168253e-07	12.6016596954581	AT1G72890	CFD_g_bl	cfd_covariate
-4.19230933277327	5.03417615442068	-6.4638366105113	4.20651172450934e-10	2.81758797168253e-07	12.633201536017	AT2G17230	CFD_g_bl	cfd_covariate
-2.85854149628047	5.19678273979931	-6.44406152688494	4.71642441296052e-10	3.0635704378598e-07	12.5230628901458	AT3G07460	CFD_g_bl	cfd_covariate
-6.92482873991406	3.67050575527476	-6.44050075479297	4.81447442401257e-10	3.0635704378598e-07	12.4572387599958	AT5G06690	CFD_g_bl	cfd_covariate
-8.85981322258564	4.76254362742635	-6.42199214225043	5.35723800447331e-10	3.32579948604534e-07	12.3837543537046	AT1G21130	CFD_g_bl	cfd_covariate
-6.80746210450249	2.27619410051294	-6.41064363098378	5.71925038987405e-10	3.46600190889201e-07	12.291745972991	AT1G76110	CFD_g_bl	cfd_covariate
7.86874686803227	4.683416900526	6.40466620110896	5.91946503978029e-10	3.50391031761692e-07	12.3047919710554	AT5G05960	CFD_g_bl	cfd_covariate
-6.4759166410528	5.20394014141917	-6.38570926965411	6.60097828875559e-10	3.81851591781128e-07	12.1927507694235	AT1G51400	CFD_g_bl	cfd_covariate
-7.672983102246	4.27711446301295	-6.34156879656768	8.49994398963547e-10	4.80775720818203e-07	11.9572342598287	AT2G38230	CFD_g_bl	cfd_covariate
-2.45664896664514	4.73486091280614	-6.32231123529513	9.48750385026069e-10	5.17079894245688e-07	11.8595347347548	AT3G50700	CFD_g_bl	cfd_covariate
3.82021637950226	4.77969300942977	6.3211248463264	9.55189187625695e-10	5.17079894245688e-07	11.8530583847117	AT5G13490	CFD_g_bl	cfd_covariate
-3.48161451606568	6.51599921766741	-6.31750078909735	9.75124147400819e-10	5.17079894245688e-07	11.8375069316687	AT1G13260	CFD_g_bl	cfd_covariate
-6.63606069863778	4.73039686476296	-6.31023055668366	1.01635295231808e-09	5.25514039999043e-07	11.7896262976314	AT3G56400	CFD_g_bl	cfd_covariate
-4.52806336575962	6.63096884070164	-6.30749192581583	1.03232239814372e-09	5.25514039999043e-07	11.783630267288	AT2G46220	CFD_g_bl	cfd_covariate
-3.65004465531782	3.96097516863971	-6.2990565523102	1.08307144374492e-09	5.36159034058593e-07	11.7337259729634	AT3G46630	CFD_g_bl	cfd_covariate
-2.4348112908186	5.17766063345027	-6.29505999372465	1.10796140476849e-09	5.36159034058593e-07	11.7121740169374	AT5G02290	CFD_g_bl	cfd_covariate
8.68919933129912	0.157090160548856	6.29360144848027	1.11718389915692e-09	5.36159034058593e-07	11.5168570310661	AT3G32030	CFD_g_bl	cfd_covariate
-7.35460786522964	3.06438020753007	-6.29043084122405	1.13749215570518e-09	5.36159034058593e-07	11.6688761861504	AT3G53720	CFD_g_bl	cfd_covariate
-2.83527767931878	7.48253916115535	-6.27105280498658	1.26970758031296e-09	5.83299156761682e-07	11.5908150824453	AT1G48300	CFD_g_bl	cfd_covariate
-9.03130012482337	3.35246984022894	-6.26916904621726	1.28333606170802e-09	5.83299156761682e-07	11.5416726557746	AT3G62410	CFD_g_bl	cfd_covariate
-4.08158833256723	6.19659334496368	-6.25952470105115	1.35538688415995e-09	6.05239690570582e-07	11.5250073505091	AT3G56360	CFD_g_bl	cfd_covariate
-2.83126727880184	5.29783826264699	-6.23169362098737	1.58625740994609e-09	6.96120859575134e-07	11.3733360098535	AT4G23570	CFD_g_bl	cfd_covariate
-4.13487440166242	4.00171848169067	-6.20976976372519	1.79485822174295e-09	7.74314005390225e-07	11.2507107249447	AT2G28720	CFD_g_bl	cfd_covariate
3.52861406162662	4.95641200524123	6.20150482156541	1.88027895597261e-09	7.97645671106181e-07	11.212442821634	AT5G53120	CFD_g_bl	cfd_covariate
-1.88105488360872	5.61820316921992	-6.19831013726498	1.91435300959785e-09	7.9878733038187e-07	11.1960865734571	AT3G24050	CFD_g_bl	cfd_covariate
-4.09070312960459	5.61035419558798	-6.1830795853396	2.08529264151572e-09	8.56079896846767e-07	11.1146292173179	AT4G13250	CFD_g_bl	cfd_covariate
-6.10555245858239	3.45762879806723	-6.13564112038854	2.71917490338908e-09	1.09858982247559e-06	10.8634395125382	AT5G05250	CFD_g_bl	cfd_covariate
3.73899347169142	4.8352897847692	6.09680176907133	3.37544815881075e-09	1.34242628103453e-06	10.659387911693	AT2G36290	CFD_g_bl	cfd_covariate
-7.50767554694392	2.90544125959237	-6.07556925626921	3.79732100010163e-09	1.48697248331672e-06	10.4994172911387	AT1G28230	CFD_g_bl	cfd_covariate
-3.72234536783573	7.64208032147341	-6.0469479516412	4.44851753346176e-09	1.71557752695761e-06	10.3992012684481	AT5G49360	CFD_g_bl	cfd_covariate
-4.52210519799805	4.50376380345205	-6.04376030079857	4.52747640639376e-09	1.71996801450657e-06	10.3768216582611	AT4G28030	CFD_g_bl	cfd_covariate
-1.42149395341641	6.0550397003449	-6.03725764149461	4.69282230729596e-09	1.73920960325079e-06	10.3482754862613	AT3G23280	CFD_g_bl	cfd_covariate
-4.5620807163778	3.07196011519584	-6.03641075019525	4.71478657228243e-09	1.73920960325079e-06	10.3422181790343	AT3G23410	CFD_g_bl	cfd_covariate
8.55505111988241	1.36438225520943	6.02916810871417	4.90677826054974e-09	1.78417467236818e-06	10.2818052685889	AT4G11050	CFD_g_bl	cfd_covariate
-5.33331177012673	5.23339256192763	-6.0183831408777	5.20691754202802e-09	1.84262204711044e-06	10.2485134126641	AT3G15360	CFD_g_bl	cfd_covariate
-2.79522413367286	5.37338077716655	-6.01465467208213	5.31479724989089e-09	1.84262204711044e-06	10.2303118744353	AT4G15800	CFD_g_bl	cfd_covariate
-1.88548574438419	6.10488457417844	-6.0137357071611	5.34172054787562e-09	1.84262204711044e-06	10.2257870234162	AT1G61100	CFD_g_bl	cfd_covariate
-9.01890101311032	2.6009296260694	-6.01321310851462	5.35709077461096e-09	1.84262204711044e-06	10.1865658568662	AT4G19170	CFD_g_bl	cfd_covariate
-2.8054825384606	5.32123873073887	-6.00371334289362	5.64414704554945e-09	1.89398911130789e-06	10.1727520358149	AT1G21600	CFD_g_bl	cfd_covariate
-2.43869029556775	4.48125954289759	-6.00153977976877	5.71191060457382e-09	1.89398911130789e-06	10.1618341536692	AT1G12990	CFD_g_bl	cfd_covariate
-4.48403350000107	6.59100422659399	-6.00097446542899	5.72966493422022e-09	1.89398911130789e-06	10.1592998643206	AT2G20670	CFD_g_bl	cfd_covariate
-7.33563957021274	3.12695104704987	-5.98036707813682	6.41501601440444e-09	2.09199786673495e-06	10.044820945145	AT5G22300	CFD_g_bl	cfd_covariate
-4.84447207978177	4.53645695067642	-5.97815846185197	6.49305902927205e-09	2.09199786673495e-06	10.0404467584088	AT1G65845	CFD_g_bl	cfd_covariate
-4.12487901732071	3.28830181678483	-5.96950025881773	6.80805267574735e-09	2.16606705944747e-06	9.98739507029057	AT3G52070	CFD_g_bl	cfd_covariate
1.92365297556589	5.40264725316569	5.96556976676341	6.95593114683859e-09	2.18579401827756e-06	9.97554423874275	AT4G35850	CFD_g_bl	cfd_covariate
-4.11470422519836	6.12576860340393	-5.94899598999218	7.61478189587588e-09	2.36364687311864e-06	9.89074293948039	AT2G25080	CFD_g_bl	cfd_covariate
2.76744064311847	2.88585839367972	5.90471873363249	9.68854896739721e-09	2.97111610683327e-06	9.66249633996493	AT4G23500	CFD_g_bl	cfd_covariate
-2.33860905341428	5.31600907263582	-5.88710874602623	1.06586056548014e-08	3.17415288375892e-06	9.57267068921723	AT4G03110	CFD_g_bl	cfd_covariate
-4.34603271683676	3.57435702708063	-5.88604328953153	1.07202472375975e-08	3.17415288375892e-06	9.56209060481985	AT4G25940	CFD_g_bl	cfd_covariate
