logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_id	contrast	model
6.94256384440447	1.13553115700038	8.57061623602396	5.82355287720973e-16	1.48226891383619e-11	24.2667371693235	AT5G54165	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.75166786610241	5.54105147146687	-8.02218566504157	2.45615094566126e-14	3.1258205009958e-10	21.9187639153062	AT1G10020	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.09864029401136	5.44211139486822	-7.86492521192651	6.98492623792012e-14	5.92624425112603e-10	20.9237344095005	AT1G61900	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-2.09293977677607	5.03417615442068	-7.49516198623387	7.74470028401893e-13	4.27905919450617e-09	18.6350220207818	AT2G17230	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
1.83623376138307	4.95641200524123	7.48236761560485	8.40580519880991e-13	4.27905919450617e-09	18.5490905232302	AT5G53120	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
9.45254066994871	0.163166614850236	7.41721718315375	1.27384481717005e-12	5.40386202190487e-09	17.1828698947345	AT2G42560	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-3.9551494516088	-0.80450656590058	-7.34583680336598	2.0032347313695e-12	7.28404765964971e-09	17.2888908719547	AT3G60990	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
2.79845963580565	1.27957469853234	7.27065133335093	3.21717029275447e-12	1.02358294326849e-08	16.9785507049666	AT1G52565	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-3.03314277335666	3.45762879806723	-7.13279681405289	7.60414453684481e-12	2.15053656551457e-08	16.4550259222546	AT5G05250	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.70900694972938	1.82019701582256	-7.10172335306007	9.21713997342123e-12	2.16810023995731e-08	16.1477864668084	AT2G22790	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-0.961989325945581	6.10488457417844	-7.09906467549604	9.36985920698167e-12	2.16810023995731e-08	16.2559508017389	AT1G61100	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.3592298866531	5.97121493462848	-6.91091084869933	2.96622792106821e-11	6.02172315251285e-08	15.1616335312394	AT3G07470	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
1.64767314991125	5.00725559291403	6.90494429420545	3.07556676944435e-11	6.02172315251285e-08	15.1225830245187	AT4G34860	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-2.89710990852109	3.27340544435585	-6.85890006854264	4.06376973784287e-11	7.09764221735559e-08	14.8550496665821	AT4G37240	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
3.88417269298822	6.9278307138564	6.8499630003695	4.28895246250661e-11	7.09764221735559e-08	14.8197150009956	AT4G25100	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.40576861919825	5.18029727399546	-6.84341641391709	4.46164599370171e-11	7.09764221735559e-08	14.7686493195257	AT3G19553	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-4.90146473278125	5.21955672648226	-6.83037978293327	4.82615415469775e-11	7.22588833526599e-08	14.692383025166	AT2G43610	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.90780010741501	3.69564049526356	-6.78096547345683	6.49337055167311e-11	8.9622708373115e-08	14.4148670177242	AT2G36050	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.36615765326033	6.16478284036459	-6.77598128902819	6.69010120256624e-11	8.9622708373115e-08	14.3857686948691	AT4G08850	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.28191709513681	5.19678273979931	-6.7173712574624	9.49216878617808e-11	1.19883363355358e-07	14.0516846675505	AT3G07460	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.83621732906968	2.69909802022638	-6.71045287545343	9.89097800048139e-11	1.19883363355358e-07	13.9924349102383	AT1G72890	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.30743490977372	7.48253916115535	-6.61325258385057	1.75791649934525e-10	2.03382948444703e-07	13.4738907615259	AT1G48300	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
0.954120571923203	6.09954690090784	6.6000121717815	1.90030097442193e-10	2.1029722044331e-07	13.3914079583136	AT3G24170	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-4.15899525657382	2.17970727706857	-6.52366922771497	2.97110709126321e-10	3.15098286641344e-07	12.9519664436092	AT1G67980	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.66997198397311	4.23275588885399	-6.51639812563069	3.09971256460576e-10	3.15587935627642e-07	12.9270539274816	AT5G61010	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-0.84926689004759	5.61820316921992	-6.48906772548076	3.63383060196207e-10	3.50247774636194e-07	12.775484565831	AT3G24050	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
-1.04395912234018	6.25791295505029	-6.48524708906878	3.71535375601196e-10	3.50247774636194e-07	12.7559306600122	AT2G36410	CFDmodel_Flight_FLT_vs_GC	cfd_covariate
